source,feature_id,mean,var,score,selected,threshold
Xb,46949,0.0851063829787234,0.31525966598032507,0.05119560343466589,False,0.336238477090991
Xb,46950,0.7872340425531915,6.19080301990391,0.36605311272156316,True,0.336238477090991
Xb,46951,0.11702127659574468,0.5990619995424389,0.07035916052551172,False,0.336238477090991
Xb,46952,0.031914893617021274,0.05273392816289181,0.017776868408730852,False,0.336238477090991
Xb,46953,0.09574468085106383,0.43159460077785144,0.05726182159914473,False,0.336238477090991
Xb,46954,0.0851063829787234,0.4012811713566692,0.049777947001768026,False,0.336238477090991
Xb,46955,0.19148936170212766,2.13498055364904,0.0990807529051281,False,0.336238477090991
Xb,46956,0.0425531914893617,0.06268588423701672,0.022603935927115525,False,0.336238477090991
Xb,46957,0.2553191489361702,3.1814230153283125,0.12851704992729515,False,0.336238477090991
Xb,46958,1.372340425531915,131.89212994737977,0.342029104619132,True,0.336238477090991
Xb,46959,0.6276595744680851,8.150194463509498,0.2954547183066679,False,0.336238477090991
Xb,46960,0.4574468085106383,8.551933196064999,0.19910190691002216,False,0.336238477090991
Xb,46961,1.3191489361702127,26.34866163349347,0.48324330120952347,True,0.336238477090991
Xb,46962,0.031914893617021274,0.03122855181880579,0.015003851841645948,False,0.336238477090991
Xb,46963,0.425531914893617,3.4728894989704977,0.20323923550148065,False,0.336238477090991
Xb,46964,0.18085106382978725,1.8916723861816471,0.09817242076284254,False,0.336238477090991
Xb,46965,0.05319148936170213,0.07240905971173645,0.02732108511698996,False,0.336238477090991
Xb,46966,0.2127659574468085,1.287577213452303,0.1162217221458523,False,0.336238477090991
Xb,46967,1.5851063829787233,18.696980096087838,0.6814760681926718,True,0.336238477090991
Xb,46968,0.0425531914893617,0.06268588423701675,0.02260393592711552,False,0.336238477090991
Xb,46969,0.06382978723404255,0.1894303363074811,0.037158322099742715,False,0.336238477090991
Xb,46970,0.0425531914893617,0.06268588423701675,0.022603935927115515,False,0.336238477090991
Xb,46971,0.02127659574468085,0.021047815145275692,0.01011248622294086,False,0.336238477090991
Xb,46972,0.0851063829787234,0.16472203157172285,0.0467579513911695,False,0.336238477090991
Xb,46973,0.2765957446808511,4.7613818348203925,0.12976650150194888,False,0.336238477090991
Xb,46974,0.02127659574468085,0.0425531914893617,0.012839882561835977,False,0.336238477090991
Xb,46975,0.05319148936170213,0.09391443605582243,0.03016640803502995,False,0.336238477090991
Xb,46976,0.23404255319148937,2.826355525051472,0.12094961663782838,False,0.336238477090991
Xb,46977,0.1595744680851064,0.9527568062228274,0.08933468004636304,False,0.336238477090991
