latent_dim,split_idx,auc_y_nn,auc_w0_nn,rmse_W_nn,r2_W_nn,rho_W_nn,auc_spos_nn,auc_sneg_nn,auc_y_vib,auc_w0_vib,rmse_W_vib,r2_W_vib,rho_W_vib,auc_spos_vib,auc_sneg_vib,train_loss_eval_vib,test_loss_eval_vib,gen_gap_vib,KL_total_vib,n_train,auc_y_lr,auc_w0_lr,rmse_W_lr,r2_W_lr,rho_W_lr,auc_spos_lr,auc_sneg_lr,auc_y_lr_shuff,auc_w0_lr_shuff,rmse_W_lr_shuff,r2_W_lr_shuff,rho_W_lr_shuff
2,0,0.7266299559471366,0.6932940394760176,0.19754048,-0.5179306268692017,-0.3318480498247527,0.5918947179166903,0.518902339688559,0.7330947136563877,0.6100253375357059,0.15893152,0.017438173294067383,0.13351341180471432,0.5547630538049546,0.581936863976336,1.4586893892509478,4.413923062287368,2.95523367303642,17.845754993199748,10775,0.612863436123348,0.7346667569857085,0.14923114647330205,0.13371915553214775,0.42538300365750953,0.6267399553360208,0.6150956013240978,0.4301321585903084,0.5043821226141882,0.1621857090924481,-0.023210358592793412,-0.007923917732977301
2,1,0.7845594713656387,0.5232905001423556,0.3777788,-4.098258972167969,-0.016600442909173244,0.5947058296471655,0.5940313835599385,0.7283590308370044,0.7129262598462559,0.24658893,-1.1721704006195068,-0.14632485017534436,0.6076217614381242,0.6061650230293641,1.4897314935051371,3.89786921827308,2.408137724767943,16.41579133266086,10775,0.564273127753304,0.7205899212299516,0.15172528859493423,0.17763866560594033,0.4213172025205811,0.6193339903986721,0.6029518043126461,0.4755286343612335,0.48563651893328275,0.16965361661573178,-0.02818906924853981,-0.006090525051684407
2,2,0.722147577092511,0.5309993228461298,0.19655997,-0.5379563570022583,-0.025506228175743217,0.5580356032108054,0.528838947233553,0.7505176211453745,0.7242765790554163,0.16138348,-0.036745309829711914,0.24889351153775907,0.5970759159977489,0.6168786307236367,1.3869961503818804,5.4213714457177495,4.034375295335869,38.37981097298819,10775,0.6118171806167401,0.7242589607986125,0.14861131433470373,0.1208607969316342,0.3944161991074058,0.6470365214300524,0.6063698918644156,0.4999229074889869,0.5049844346531195,0.16051599017798213,-0.02562949275977222,0.03318161539347052
2,3,0.736795154185022,0.5956914113165799,0.26691875,-1.4195730686187744,0.20356935131240747,0.6056990384702687,0.556056655439828,0.7340859030837004,0.5658362137547499,0.18764855,-0.19583415985107422,0.04065897859477862,0.5705428239374597,0.5567695361145704,1.5090963846458914,4.745620643318474,3.236524258672582,14.818900410680925,10775,0.6337334801762113,0.7336864556493619,0.16019825769413298,0.12844237298519778,0.4154533067149406,0.6367138200604702,0.6059185016415713,0.4809361233480176,0.4967277551556948,0.17399705028566398,-0.028168520037873623,0.01988796721009073
2,4,0.7018832599118943,0.6547669981651848,0.1817886,-0.22454047203063965,0.26828898087888975,0.49990224646923553,0.6109928789923209,0.7089647577092512,0.6509822659777718,0.21454911,-0.7056634426116943,-0.31995662639709543,0.5298893057637344,0.6119978029430673,1.5139355795897906,5.803552206460532,4.289616626870742,17.247675242235932,10775,0.5634691629955946,0.7347347999233663,0.1521797537556134,0.14186884100292174,0.39664389363045255,0.6204835541321814,0.6430056233354292,0.49571585903083704,0.5000109801153897,0.166243904039486,-0.024074084743122226,-0.01589434495771355
2,5,0.7207488986784141,0.6493727245145632,0.19934691,-0.7083240747451782,0.36623836707614515,0.6089247610653035,0.5363095943093226,0.6944603524229075,0.6747197360436893,0.14814506,0.056535422801971436,0.37282235379656975,0.6323918278549013,0.5968705802846732,1.5752577784664392,3.4589486196443633,1.883690841177924,6.975951766967773,10775,0.5715308370044053,0.7329437196601941,0.1397254113147478,0.1607293749947769,0.39477523489412947,0.6225875437882943,0.6203198915928742,0.47665198237885464,0.5076668689320388,0.1557909076779892,-0.04336303121457896,-0.016875325871509396
2,6,0.6727312775330396,0.5697538565421939,0.18961938,-0.26513993740081787,0.29532625930848017,0.5888012558392728,0.5788236596850531,0.7384140969162996,0.6545478656312946,0.17516483,-0.07961010932922363,0.26094289812818056,0.6003100468292706,0.5293925035966369,1.4676425289831139,4.718974083326596,3.2513315543434818,28.256503366350852,10775,0.5823678414096916,0.7092211770103518,0.15899896116754442,0.11046766762590421,0.362380460535412,0.6018982599858902,0.5979301711765566,0.48310572687224673,0.49323957165535803,0.17098133773591231,-0.028657000123192056,0.00035301653281082334
2,7,0.7018281938325991,0.5646422797701581,0.19676441,-0.6115477085113525,-0.047374002174312396,0.5819898241383785,0.5451465493495626,0.7154845814977973,0.6846508171013035,0.1499783,0.0637175440788269,0.35439008917221515,0.6327124366055048,0.5927812790819931,1.4734053066324468,4.826071982982355,3.352666676349908,34.86700274120074,10775,0.5741740088105727,0.7175210557227365,0.1466945159891548,0.10426852886761762,0.3747622055935494,0.6166078668227387,0.6109297461595475,0.4377863436123348,0.48099611278964866,0.15672929687724058,-0.022469699397904108,-0.009608050099964344
2,8,0.7358259911894273,0.4040250520526658,0.34071195,-3.4027576446533203,-0.07404794970607277,0.6120321756797812,0.568324428861619,0.7048017621145374,0.7011327145692832,0.19350971,-0.42021965980529785,0.32287829698982795,0.5892058616891994,0.5901795155410858,1.4974264673290563,4.6757840102885195,3.1783575429594633,27.54824827172087,10775,0.6210352422907488,0.7351429854859564,0.15061401952605144,0.13963880235485682,0.40803534523976814,0.6253631512987999,0.628658311767816,0.4768392070484581,0.5038728397384922,0.1636620420210008,-0.01588827694671413,0.041843510793308884
2,9,0.7501431718061674,0.3338072145188097,0.24243061,-1.347165584564209,0.13157464416980053,0.629568238759575,0.5775698013212099,0.7430947136563877,0.6333668462107702,0.17378215,-0.20608842372894287,0.38556986586701597,0.6373079804013391,0.5951305802649702,1.4912624409691086,4.881238004965184,3.389975563996075,22.763345504017273,10775,0.5461233480176211,0.7199983925950189,0.14650835737065018,0.14277735656830692,0.3995890449150172,0.627538971036611,0.6157044425440618,0.4906277533039648,0.5064258288750592,0.1598295705140873,-0.020194789188955342,0.0048072714888029115
3,0,0.7170704845814978,0.6449860373357608,0.19969195,-0.5511753559112549,0.2609952212714205,0.6238656579420505,0.6040816396158035,0.7038546255506608,0.7272413139593914,0.18139605,-0.2799571752548218,0.3230470801413062,0.6143296144892977,0.6184416689909171,1.4120927009781663,5.129464987346104,3.7173722863679375,34.6767971507911,10775,0.612863436123348,0.7346667569857085,0.14923114647330205,0.13371915553214775,0.42538300365750953,0.6267399553360208,0.6150956013240978,0.4301321585903084,0.5043821226141882,0.1621857090924481,-0.023210358592793412,-0.007923917732977301
3,1,0.7129625550660793,0.6280489702951505,0.17959788,-0.15225648880004883,0.1550007576153546,0.5908677742461825,0.6030321996154857,0.7326211453744493,0.6973043560785803,0.17153573,-0.05112874507904053,0.3734017465340683,0.6127059616890037,0.6078295515843927,1.4310836123756356,5.347820408313305,3.9167367959376698,32.16685399031141,10775,0.564273127753304,0.7205899212299516,0.15172528859493423,0.17763866560594033,0.4213172025205811,0.6193339903986721,0.6029518043126461,0.4755286343612335,0.48563651893328275,0.16965361661573178,-0.02818906924853981,-0.006090525051684407
